245.7086, 1024
221.2875, 1024
219.0491, 1024
217.5646, 1024
224.9352, 1024
277.1612, 1024
386.3765, 1024
489.8747, 1024
491.9270, 1024
385.6271, 1024
281.8669, 1024
276.4905, 1024
342.3420, 1024
404.3349, 1024
483.1367, 1024
623.5731, 1024
767.3407, 1024
875.0870, 1024
993.7538, 1024
1093.5356, 1024
1109.0409, 1024
1084.9956, 1024
1057.5371, 1024
1007.3507, 1024
957.8286, 1024
892.8044, 1024
763.6390, 1024
651.4736, 1024
655.2762, 1024
703.3697, 1024
699.3835, 1024
687.4912, 1024
759.7796, 1024
923.8072, 1024
1099.5807, 1024
1182.4946, 1024
1154.9250, 1024
1091.4312, 1024
1030.1315, 1024
935.0323, 1024
785.3614, 1024
595.4801, 1024
412.8011, 1024
283.1605, 1024
221.4968, 1024
258.5361, 1024
371.4444, 1024
397.3237, 1024
304.5294, 1024
273.6215, 1024
324.0036, 1024
370.8100, 1024
514.7594, 1024
789.0484, 1024
1053.6904, 1024
1281.7040, 1024
1476.2307, 1024
1563.1116, 1024
1606.1744, 1024
1696.8002, 1024
1730.6569, 1024
1608.7740, 1024
1391.0890, 1024
1160.9926, 1024
971.9225, 1024
853.3412, 1024
799.8192, 1024
797.1808, 1024
833.8895, 1024
900.1086, 1024
1044.4298, 1024
1307.1887, 1024
1594.3267, 1024
1787.0546, 1024
1892.6558, 1024
1965.5166, 1024
2041.3253, 1024
2112.8325, 1024
2077.8999, 1024
1929.5649, 1024
1841.7045, 1024
1801.0624, 1024
1643.1643, 1024
1484.9860, 1024
1479.2786, 1024
1437.7511, 1024
1242.8369, 1024
1054.0076, 1024
940.1402, 1024
878.6913, 1024
935.6579, 1024
1092.8383, 1024
1261.7672, 1024
1424.8861, 1024
1499.2275, 1024
1410.8628, 1024
1359.4833, 1024
1486.8096, 1024
1576.4219, 1024
1482.6205, 1024
1354.4879, 1024
1252.4371, 1024
1136.9408, 1024
1099.0653, 1024
1167.3530, 1024
1216.7389, 1024
1219.2051, 1024
1172.3380, 1024
1025.9049, 1024
880.6021, 1024
855.4299, 1024
818.7267, 1024
646.9188, 1024
437.2959, 1024
336.5160, 1024
423.3235, 1024
568.0687, 1024
364.1538, 1024
-415.8838, 1024
-1461.3043, 1024
-2300.5076, 1024
-2816.4817, 1024
-3275.5710, 1024
-3919.3135, 1024
-4637.6914, 1024
-5199.4097, 1024
-5581.7305, 1024
-5867.5107, 1024
-6099.1221, 1024
-6285.5850, 1024
-6362.6602, 1024
-6229.6489, 1024
-6040.3149, 1024
-6121.2432, 1024
-6447.6548, 1024
-6633.4014, 1024
-6517.0332, 1024
-6260.1245, 1024
-6090.1465, 1024
-6142.4004, 1024
-6319.3496, 1024
-6405.9976, 1024
-6418.7339, 1024
-6469.6743, 1024
-6543.2661, 1024
-6625.3232, 1024
-6793.1846, 1024
-7015.1875, 1024
-6976.2754, 1024
-6317.1157, 1024
-5154.2441, 1024
-3871.4924, 1024
-2711.9456, 1024
-2044.3292, 1024
-2162.3374, 1024
-2597.4021, 1024
-2718.6121, 1024
-2555.9138, 1024
-2363.6807, 1024
-2162.2520, 1024
-1964.3234, 1024
-1778.3495, 1024
-1539.7866, 1024
-1282.5651, 1024
-1036.5942, 1024
-628.2916, 1024
-101.8994, 1024
149.4361, 1024
155.6043, 1024
423.9184, 1024
890.9417, 1024
887.6355, 1024
326.0638, 1024
-50.7303, 1024
258.3713, 1024
891.4434, 1024
1181.2856, 1024
929.5330, 1024
586.6890, 1024
693.0234, 1024
1140.1548, 1024
1434.8960, 1024
1476.8329, 1024
1338.8054, 1024
988.7299, 1024
684.6796, 1024
513.7622, 1024
-85.0574, 1024
-1262.1169, 1024
-2233.5149, 1024
-2343.7917, 1024
-1782.3159, 1024
-1274.2595, 1024
-1330.0146, 1024
-1738.7148, 1024
-1964.4302, 1024
-1808.2985, 1024
-1470.0581, 1024
-1352.3544, 1024
-1600.3584, 1024
-1777.6168, 1024
-1580.7223, 1024
-1504.3739, 1024
-2012.9460, 1024
-2747.9124, 1024
-3110.5027, 1024
-2979.1873, 1024
-2630.9128, 1024
-2342.7129, 1024
-2095.1118, 1024
-1824.2549, 1024
-1764.8381, 1024
-1938.2316, 1024
-1830.5568, 1024
-1239.2645, 1024
-643.4268, 1024
-463.0450, 1024
-608.6425, 1024
-783.9727, 1024
-882.9968, 1024
-910.4425, 1024
-725.9191, 1024
-361.9149, 1024
-26.7015, 1024
368.7473, 1024
706.3452, 1024
472.9291, 1024
-110.2244, 1024
-306.4232, 1024
-92.9952, 1024
244.2820, 1024
586.2953, 1024
602.9327, 1024
282.0218, 1024
269.8928, 1024
859.6541, 1024
1582.7341, 1024
1931.6295, 1024
1765.9037, 1024
1218.5972, 1024
694.3961, 1024
608.0388, 1024
848.6904, 1024
1075.2903, 1024
1284.7195, 1024
1237.6429, 1024
593.5544, 1024
 -9.6198, 1024
 13.9600, 1024
 75.2453, 1024
-70.5099, 1024
110.7001, 1024
563.3352, 1024
839.1957, 1024
838.3113, 1024
755.4349, 1024
885.5890, 1024
987.4775, 1024
522.1393, 1024
-201.5949, 1024
-572.0476, 1024
-542.9393, 1024
-200.9070, 1024
134.7353, 1024
-29.0710, 1024
-466.3216, 1024
-695.4966, 1024
-777.6978, 1024
-662.4959, 1024
-150.2738, 1024
225.7794, 1024
-121.6365, 1024
-675.5997, 1024
-828.2698, 1024
-963.2938, 1024
-1357.7122, 1024
-1737.7013, 1024
-2138.4998, 1024
-2501.3577, 1024
-2493.8579, 1024
-2354.2922, 1024
-2217.8540, 1024
-1666.2670, 1024
-946.4890, 1024
-737.6529, 1024
-949.4335, 1024
-1192.8087, 1024
-1474.1592, 1024
-1777.6312, 1024
-1852.1040, 1024
-1795.5908, 1024
-2009.2079, 1024
-2266.4612, 1024
-2080.4431, 1024
-1736.3075, 1024
-1575.6262, 1024
-1568.4482, 1024
-1921.1520, 1024
-2423.9658, 1024
-2377.6428, 1024
-1970.5780, 1024
-1840.6471, 1024
-1902.9258, 1024
-1866.5660, 1024
-1834.1639, 1024
-2008.0283, 1024
-2240.4683, 1024
-2194.9595, 1024
-2064.8718, 1024
-2160.5796, 1024
-2156.1360, 1024
-1918.7401, 1024
-1842.7843, 1024
-1934.2808, 1024
-1994.8915, 1024
-2073.7563, 1024
-2182.4387, 1024
-2400.3025, 1024
-2780.9780, 1024
-2957.7351, 1024
-2684.7178, 1024
-2191.0181, 1024
-1734.9651, 1024
-1542.5065, 1024
-1719.5792, 1024
-1894.4327, 1024
-1701.2211, 1024
-1327.5808, 1024
-1172.2697, 1024
-1421.1366, 1024
-1858.5999, 1024
-2035.5508, 1024
-1896.1121, 1024
-1715.0566, 1024
-1558.7916, 1024
-1462.2164, 1024
-1474.3728, 1024
-1390.6011, 1024
-1153.8428, 1024
-989.5178, 1024
-948.5665, 1024
-915.4247, 1024
-874.3161, 1024
-948.9645, 1024
-1160.2465, 1024
-1235.2646, 1024
-1210.1871, 1024
-1431.8530, 1024
-1569.3365, 1024
-1195.4061, 1024
-791.1993, 1024
-736.1521, 1024
-804.2908, 1024
-877.6606, 1024
-834.4262, 1024
-581.9156, 1024
-370.6469, 1024
-265.2142, 1024
-130.3731, 1024
-26.6424, 1024
 69.2316, 1024
150.0590, 1024
 41.6180, 1024
-72.4853, 1024
110.4966, 1024
430.4403, 1024
622.4895, 1024
676.4155, 1024
619.9670, 1024
486.0835, 1024
472.4328, 1024
706.9539, 1024
917.6633, 1024
897.3326, 1024
938.2335, 1024
1153.5112, 1024
1225.7018, 1024
1176.0182, 1024
1291.4365, 1024
1505.9415, 1024
1634.7528, 1024
1652.9064, 1024
1599.5376, 1024
1597.9740, 1024
1665.3860, 1024
1619.9784, 1024
1511.8098, 1024
1553.8693, 1024
1647.5977, 1024
1641.9823, 1024
1624.6946, 1024
1552.0380, 1024
1332.3723, 1024
1161.8833, 1024
1133.3785, 1024
1076.8344, 1024
1040.3064, 1024
1154.9705, 1024
1293.1171, 1024
1384.0840, 1024
1502.9021, 1024
1544.7188, 1024
1383.5950, 1024
1129.8848, 1024
932.5127, 1024
829.6946, 1024
836.3714, 1024
908.8854, 1024
978.0619, 1024
1057.3232, 1024
1079.3938, 1024
908.8423, 1024
702.9097, 1024
665.0659, 1024
639.2400, 1024
513.9647, 1024
409.1185, 1024
298.0068, 1024
 99.1167, 1024
-189.7339, 1024
-557.8508, 1024
-768.9384, 1024
-582.6904, 1024
-198.4753, 1024
 91.2654, 1024
228.9273, 1024
268.9833, 1024
351.4853, 1024
516.6289, 1024
638.5673, 1024
730.1244, 1024
848.4955, 1024
889.5897, 1024
811.1337, 1024
709.8522, 1024
675.7158, 1024
712.0072, 1024
731.8290, 1024
741.7237, 1024
843.6250, 1024
964.4861, 1024
963.4052, 1024
902.7774, 1024
908.8947, 1024
961.7553, 1024
972.4667, 1024
977.2567, 1024
1075.6534, 1024
1205.4437, 1024
1240.0310, 1024
1189.7018, 1024
1112.0082, 1024
1057.6255, 1024
1061.6907, 1024
1055.7379, 1024
985.2329, 1024
925.5856, 1024
916.2256, 1024
896.7255, 1024
846.5256, 1024
813.3238, 1024
792.8184, 1024
732.1841, 1024
648.0921, 1024
575.4276, 1024
496.2695, 1024
456.4553, 1024
517.3232, 1024
613.9468, 1024
678.5416, 1024
709.5530, 1024
688.9743, 1024
632.4566, 1024
584.5535, 1024
531.8353, 1024
460.9826, 1024
392.8465, 1024
336.8149, 1024
317.6775, 1024
357.8023, 1024
420.2955, 1024
457.1571, 1024
471.3761, 1024
468.3754, 1024
417.8982, 1024
315.3772, 1024
212.7966, 1024
148.4121, 1024
116.7289, 1024
 99.9237, 1024
 96.7773, 1024
125.4652, 1024
175.9914, 1024
214.9343, 1024
256.7561, 1024
306.8113, 1024
321.8732, 1024
321.0596, 1024
347.9718, 1024
362.1941, 1024
344.8851, 1024
341.8501, 1024
354.5692, 1024
360.2409, 1024
365.4006, 1024
363.2585, 1024
351.8050, 1024
358.8994, 1024
387.8125, 1024
408.0113, 1024
403.3045, 1024
372.8457, 1024
327.2910, 1024
299.2995, 1024
304.1283, 1024
309.8922, 1024
293.7637, 1024
272.1325, 1024
258.1461, 1024
246.3058, 1024
231.6854, 1024
207.9567, 1024
173.4518, 1024
148.4209, 1024
159.4708, 1024
201.6636, 1024
241.4643, 1024
257.9676, 1024
259.8391, 1024
257.1166, 1024
245.9458, 1024
228.8124, 1024
219.2625, 1024
210.4547, 1024
180.7307, 1024
139.9784, 1024
114.5658, 1024
 98.7540, 1024
 80.1555, 1024
 65.1220, 1024
 51.6159, 1024
 37.4906, 1024
 35.2516, 1024
 40.0167, 1024
 39.0773, 1024
 37.4116, 1024
 28.8935, 1024
 -0.2060, 1024
-30.9802, 1024
-42.2048, 1024
-49.4104, 1024
-69.7590, 1024
-93.5073, 1024
-109.3569, 1024
-117.6560, 1024
-116.3445, 1024
-100.9427, 1024
-76.3705, 1024
-55.3839, 1024
-50.6126, 1024
-69.0995, 1024
-103.3196, 1024
-136.0060, 1024
-159.1152, 1024
-173.7334, 1024
-177.0794, 1024
-169.0545, 1024
-156.8832, 1024
-142.4264, 1024
-119.7069, 1024
-86.0788, 1024
-49.8592, 1024
-31.7853, 1024
-39.5041, 1024
-50.7086, 1024
-51.0371, 1024
-51.1896, 1024
-50.7811, 1024
-42.8848, 1024
-31.5190, 1024
-11.9752, 1024
 17.1772, 1024
 40.8318, 1024
 60.6960, 1024
 81.5469, 1024
 84.9722, 1024
 70.2331, 1024
 59.0134, 1024
 54.3520, 1024
 50.5687, 1024
 50.6412, 1024
 56.0629, 1024
 66.4776, 1024
 73.6924, 1024
 67.2271, 1024
 57.9251, 1024
 62.0191, 1024
 71.9405, 1024
 73.1914, 1024
 66.5731, 1024
 62.2451, 1024
 64.7393, 1024
 70.9256, 1024
 76.3219, 1024
 77.3229, 1024
 72.1490, 1024
 62.3835, 1024
 46.1804, 1024
 24.8748, 1024
  8.8954, 1024
 -0.3693, 1024
-11.1208, 1024
-21.9397, 1024
-32.1309, 1024
-45.2836, 1024
-54.8236, 1024
-56.1908, 1024
-55.5463, 1024
-54.1490, 1024
-50.5114, 1024
-44.3423, 1024
-32.1228, 1024
-19.3955, 1024
-19.3829, 1024
-30.7588, 1024
-42.2070, 1024
-47.8893, 1024
-47.1213, 1024
-44.2411, 1024
-43.0514, 1024
-40.1859, 1024
-35.9125, 1024
-35.4766, 1024
-36.3919, 1024
-34.3317, 1024
-30.5588, 1024
-25.7905, 1024
-19.7717, 1024
-13.7095, 1024
 -7.1420, 1024
  0.2395, 1024
  7.9931, 1024
 16.5650, 1024
 25.4259, 1024
 32.3038, 1024
 35.5294, 1024
 36.1086, 1024
 37.2942, 1024
 39.6661, 1024
 42.8812, 1024
 49.0087, 1024
 55.3917, 1024
 55.8474, 1024
 52.7009, 1024
 51.8883, 1024
 53.0982, 1024
 54.3769, 1024
 55.1033, 1024
 55.1401, 1024
 55.3999, 1024
 55.7943, 1024
 55.3337, 1024
 54.4381, 1024
 53.0423, 1024
 51.8054, 1024
 52.4585, 1024
 53.7641, 1024
 52.8482, 1024
 49.7600, 1024
 46.2258, 1024
 43.6700, 1024
 41.4610, 1024
 37.5016, 1024
 32.2765, 1024
 28.3248, 1024
 25.1069, 1024
 20.6009, 1024
 14.9895, 1024
 10.3127, 1024
  8.1242, 1024
  7.6648, 1024
  6.7703, 1024
  4.7455, 1024
  1.7886, 1024
 -1.8488, 1024
 -5.2247, 1024
 -7.6598, 1024
 -9.4478, 1024
-10.6286, 1024
-11.3731, 1024
-11.9102, 1024
-12.0918, 1024
-12.4948, 1024
-13.6080, 1024
-14.4403, 1024
-14.5837, 1024
-14.5753, 1024
-14.0329, 1024
-12.6877, 1024
-11.1438, 1024
 -9.9916, 1024
 -9.6118, 1024
 -9.6212, 1024
 -9.3349, 1024
 -9.5314, 1024
-11.0601, 1024
-13.1807, 1024
-14.8188, 1024
-15.3438, 1024
-14.6278, 1024
-13.3702, 1024
-11.8513, 1024
 -9.7786, 1024
 -7.5827, 1024
 -5.9393, 1024
 -4.8634, 1024
 -4.2698, 1024
 -3.9447, 1024
 -3.4922, 1024
 -2.8068, 1024
 -2.0478, 1024
 -1.3656, 1024
 -0.7977, 1024
 -0.2181, 1024
  0.3395, 1024
  0.6944, 1024
  0.8911, 1024
  1.0401, 1024
  1.1010, 1024
  1.0639, 1024
  0.9594, 1024
  0.8012, 1024
  0.6513, 1024
  0.5448, 1024
  0.4540, 1024
  0.3746, 1024
  0.3179, 1024
  0.2691, 1024
  0.2135, 1024
  0.1547, 1024
  0.0995, 1024
  0.0528, 1024
  0.0189, 1024
  0.0018, 1024
  0.0144, 0
 -0.0200, 0
 -0.1990, 0
 -0.8440, 0
 -0.3314, 0
 -0.4729, 0
  1.0110, 0
 -5.5601, 0
 -2.5422, 0
 -4.1211, 0
  1.6428, 0
  8.8018, 0
-16.0720, 0
-13.0870, 0
 -2.5697, 0
  7.9992, 0
-26.9805, 0
-33.0919, 0
 16.7772, 0
 24.3639, 0
-32.3753, 0
 48.1961, 0
  8.9686, 0
-33.3396, 0
 37.7529, 0
 32.5129, 0
-40.6930, 0
 10.8511, 0
-33.5299, 0
 62.6078, 0
-37.6356, 0
-36.2234, 0
 34.0903, 0
 73.0991, 0
 32.5110, 0
 39.0656, 0
-102.7352, 0
 92.0417, 0
 17.3133, 0
 64.5070, 0
 -2.6128, 0
-59.7807, 0
121.6230, 0
-62.4378, 0
-169.5807, 0
-92.9730, 0
-101.5246, 0
-119.8935, 0
106.4583, 0
-210.6086, 0
-106.8525, 0
-105.2683, 0
-263.2006, 0
185.3280, 0
121.1766, 0
-235.1509, 0
336.1950, 0
144.2719, 0
-288.9545, 0
-154.6694, 0
-135.7041, 0
-293.5017, 0
131.3066, 0
126.6365, 0
  9.1445, 0
244.2441, 0
160.6979, 0
306.9629, 0
-243.5035, 0
 22.0681, 0
-204.7133, 0
-456.5536, 0
-10.7373, 0
404.3211, 0
-486.3271, 0
-433.5274, 0
-226.2893, 0
546.5610, 0
-146.5599, 0
-664.5120, 0
216.1629, 0
480.6727, 0
479.6584, 0
-94.3301, 0
247.1590, 0
135.2896, 0
-247.0984, 0
 54.9149, 0
581.3714, 0
537.5065, 0
-659.7009, 0
-720.7753, 0
794.7934, 0
666.9000, 0
455.4352, 0
-343.3476, 0
-661.2236, 0
-964.8221, 0
-161.6479, 0
613.9252, 0
-888.9375, 0
887.1202, 0
745.9016, 0
-324.6584, 0
-808.2177, 0
-468.7242, 0
-877.8933, 0
672.1849, 0
-177.4199, 0
805.1672, 0
-727.4794, 0
-131.1203, 0
779.0809, 0
571.9062, 0
394.4875, 0
1001.1513, 0
-448.6871, 0
471.5528, 0
1151.2925, 0
1125.6901, 0
721.1360, 0
626.8272, 0
394.9621, 0
-571.1806, 0
-491.2607, 0
1406.5669, 0
285.6773, 0
-494.3584, 0
530.8842, 0
-1440.1257, 0
-1309.3295, 0
1680.0938, 0
596.4086, 0
1815.9678, 0
1069.1777, 0
-1531.4539, 0
-917.2031, 0
-765.3022, 0
-821.8677, 0
1035.5237, 0
357.6982, 0
589.8196, 0
1202.7208, 0
-579.0761, 0
-1255.8547, 0
-1079.0203, 0
-1487.5496, 0
-212.0350, 0
1653.9613, 0
1483.8917, 0
1837.6510, 0
-2317.5117, 0
1780.0316, 0
1477.2916, 0
-769.4435, 0
-2095.8567, 0
-12.9347, 0
-299.8362, 0
743.1246, 0
-835.0921, 0
2568.3254, 0
-206.7865, 0
2488.9631, 0
-2678.0464, 0
1471.3188, 0
-922.7078, 0
-774.9344, 0
1419.9624, 0
799.2685, 0
1896.9061, 0
-2444.8159, 0
2201.7891, 0
888.8392, 0
-678.3618, 0
 23.1882, 0
1481.1636, 0
1745.9880, 0
-1647.9891, 0
-2367.2888, 0
410.9200, 0
-2428.8728, 0
-1233.7188, 0
-1014.8007, 0
1755.4314, 0
-2542.7703, 0
1982.2347, 0
1360.3826, 0
1055.7449, 0
-2287.7109, 0
-1035.1379, 0
431.1094, 0
381.7046, 0
-3151.8906, 0
-651.8127, 0
3052.4792, 0
424.3303, 0
-2039.8862, 0
1920.9282, 0
821.3517, 0
-2694.1956, 0
942.3710, 0
-782.2678, 0
1310.1445, 0
1578.1720, 0
2360.8464, 0
1293.6329, 0
-3085.9402, 0
-3039.2878, 0
2174.2996, 0
-4012.4976, 0
2681.8870, 0
-342.6172, 0
-2111.1738, 0
3168.1631, 0
3594.8435, 0
-3521.8191, 0
2428.0310, 0
2247.7327, 0
252.1192, 0
647.5353, 0
-1427.5482, 0
195.9486, 0
-4493.4731, 0
3289.9419, 0
169.1927, 0
-4460.7070, 0
 34.1464, 0
180.4015, 0
1036.4536, 0
-786.6288, 0
-2752.9001, 0
4819.7227, 0
3118.3650, 0
-4292.0112, 0
630.5950, 0
-3446.9653, 0
-3991.8201, 0
1175.9098, 0
-911.6690, 0
4297.2031, 0
-336.5854, 0
3855.8579, 0
-3550.3845, 0
2568.5251, 0
-2049.1655, 0
-4985.9067, 0
-5430.2544, 0
-5203.2051, 0
478.3627, 0
3765.7249, 0
-1167.7906, 0
-2702.2070, 0
-3399.3042, 0
-5139.6675, 0
-3295.3093, 0
2079.4595, 0
-669.0557, 0
-4920.8877, 0
-3603.7722, 0
-4809.8716, 0
-4164.3188, 0
-1203.6149, 0
-3497.2861, 0
1718.0022, 0
-4882.7363, 0
-2421.1035, 0
4874.4360, 0
 19.1636, 0
-3563.7153, 0
-5858.6978, 0
1030.8893, 0
1553.0023, 0
-1037.3901, 0
-5579.1270, 0
-2303.8442, 0
-5962.8672, 0
-3676.4290, 0
5758.7256, 0
3903.8398, 0
1983.2531, 0
6037.3730, 0
5923.6484, 0
3725.9470, 0
6646.9585, 0
-5880.6904, 0
3493.9009, 0
-695.4064, 0
-4809.5527, 0
6622.1499, 0
-3321.7090, 0
-4600.1343, 0
-5180.0151, 0
-6073.1162, 0
4976.3970, 0
-5075.4116, 0
-52.2942, 0
6718.2529, 0
-4436.3364, 0
-4591.4165, 0
-471.5554, 0
-5314.3271, 0
3605.7312, 0
986.1736, 0
6739.1201, 0
-2568.3701, 0
2055.4575, 0
6035.9995, 0
5650.7671, 0
544.8586, 0
-1915.4799, 0
-6441.5757, 0
-3579.0649, 0
2368.9004, 0
-6644.3315, 0
1454.8370, 0
-5726.4854, 0
-6510.7305, 0
-7868.1870, 0
7707.1323, 0
2459.7666, 0
-938.9484, 0
-4885.3384, 0
2529.9482, 0
6895.1426, 0
3373.3479, 0
5904.2471, 0
-7224.5181, 0
7609.8716, 0
-318.7188, 0
-1365.7124, 0
-5836.3896, 0
-6778.5684, 0
6006.3936, 0
-4546.4800, 0
6487.6455, 0
6438.3848, 0
-4271.9873, 0
1550.5779, 0
-4208.8848, 0
1227.7759, 0
-1356.2168, 0
3903.5525, 0
-1146.8779, 0
-3297.7253, 0
-7933.8438, 0
-3945.9980, 0
1575.8391, 0
6205.8237, 0
5825.4150, 0
-5587.7554, 0
7405.3286, 0
1130.3574, 0
4622.0024, 0
4650.4155, 0
5624.8848, 0
-1782.8737, 0
3276.8062, 0
7852.6265, 0
-1396.7152, 0
8443.1387, 0
-5565.2915, 0
627.4623, 0
5190.9966, 0
-1423.4120, 0
-7438.8330, 0
8077.9805, 0
-6117.7769, 0
156.1692, 0
3762.4990, 0
386.8608, 0
-4492.2178, 0
1781.7113, 0
-5144.9966, 0
-6245.9639, 0
-7641.7310, 0
-1543.3632, 0
-5322.9097, 0
-3369.6260, 0
-6477.5459, 0
3226.3057, 0
1990.3143, 0
7056.6641, 0
-3155.3435, 0
7440.1938, 0
8928.7383, 0
6086.4463, 0
-8785.9297, 0
7325.7363, 0
-6826.5991, 0
-8180.7041, 0
-8062.8550, 0
5542.9429, 0
2976.0752, 0
-1752.9014, 0
-9483.8047, 0
-8497.1953, 0
7232.4717, 0
9323.7246, 0
1269.6090, 0
6903.3330, 0
8916.6523, 0
-7772.0444, 0
3134.9392, 0
-10147.0361, 0
-4444.0908, 0
-9935.1855, 0
-5781.4209, 0
-4382.8511, 0
-9090.9404, 0
-7306.0859, 0
10112.8955, 0
-1948.4716, 0
-3776.1592, 0
-5463.4336, 0
-9739.6016, 0
-3222.1555, 0
-8264.5781, 0
6528.8286, 0
-354.7800, 0
4876.3735, 0
-7398.7944, 0
